id,incident_station_area,incident_ward,intersection,latitude,longitude,property_use
loc1694545,112,18,King David Dr / Dewlane Dr / Lissom Cres,43.78615134,-79.44516104,901
loc1694546,322,15,Overlea Blvd / Thorncliffe Park Dr,43.70500665,-79.3498772,891
loc1694547,231,24,Stevenwood Rd / Confederation Dr,43.75536595,-79.2210968,336
loc1694548,245,21,Kennedy Rd / Glamorgan Ave / Progress Ave,43.76942148,-79.28225757,323
loc1694549,221,21,Midland Ave / Lord Roberts Dr,43.74156715,-79.261063,303
loc1694550,244,17,Leslie St / Leslie N 401 C W Ramp,43.76658479,-79.36311798,903
loc1694551,344,11,Spadina Ave / Bloor St W / Spadina Rd,43.66665729,-79.40387074,144
loc1694552,423,4,Dundas St W / Gilmour Ave,43.66556312,-79.47895795,321
loc1694553,344,11,Bloor St W / Crawford St,43.6627783,-79.42205998,151
loc1694554,244,22,Finch Ave E / Milliken Blvd,43.80181321,-79.29429618,302
loc1694555,421,5,Symes Rd / Terry Dr,43.67387434,-79.48115078,901
loc1694556,146,7,Bartor Rd / Huxley Rd,43.7242108,-79.52406924,654
loc1694557,324,14,Boulton Ave / First Ave,43.66531797,-79.3491143,302
loc1694558,114,18,Yonge St / Park Home Ave / Empress Ave,43.76927426,-79.41290458,848
loc1694559,314,13,Gould St / O'Keefe Lane,43.65755083,-79.38076721,896
loc1694560,145,6,Collinson Blvd / De Quincy Blvd,43.73966244,-79.43967134,617
loc1694561,223,20,Kingston Rd / Parkcrest Dr,43.73593907,-79.22020414,323
loc1694562,334,10,Lake Shore Blvd W / Stadium Rd,43.63589674,-79.40198569,301
loc1694563,114,18,Hollywood Ave / Doris Ave,43.76625104,-79.40934527,848
loc1694564,213,25,Wickson Trl / Greypoint Dr / Blackwater Cres,43.80117967,-79.21535727,301
loc1694565,142,7,Finch Ave W / Oakdale Rd / Norfinch Dr,43.75592855,-79.5242871,896
loc1694566,313,14,Cambridge Ave / Ozark Cres,43.67880569,-79.35962271,323
loc1694567,134,8,Yonge St / Roselawn Ave,43.71091231,-79.39928823,848
loc1694568,222,20,St Clair Ave E / Warden Ave,43.71204565,-79.28100326,898
loc1694569,222,20,St Clair Ave E / Birchmount Rd,43.71415819,-79.27111724,848
loc1694570,412,1,Albion Rd / Highway 27 S,43.74431062,-79.60772714,846
loc1694571,313,13,Bloor St E / Parliament St,43.6718889,-79.37145847,861
loc1694572,113,17,Faye Dr / Edmonton Dr,43.78859262,-79.34079421,302
loc1694573,135,12,Ava Rd / Chiltern Hill Rd,43.69749657,-79.42656203,301
loc1694574,345,9,Davenport Rd / Dovercourt Rd,43.67429064,-79.43465079,302
loc1694575,444,2,Cambrian Rd / The West Mall,43.65239517,-79.57221619,303
loc1694576,325,13,Pembroke St / Shuter St / Moss Park Trl,43.65589584,-79.37144422,896
loc1694577,422,2,Scarlett Rd / Richview Rd,43.68551272,-79.51248516,861
loc1694578,433,3,Park Lawn Rd / Lake Shore Blvd W / Marine Parade Dr,43.62296877,-79.4812113,861
loc1694579,132,8,Cather Cres / Polaris Lane,43.72354782,-79.44334258,302
loc1694580,426,9,Brock Ave / Dundas St W,43.64988992,-79.43560267,599
loc1694581,345,9,Dovercourt Rd / Shanly St,43.66431058,-79.43051702,302
loc1694582,421,5,Black Creek Dr / Eglinton Ave W,43.68836836,-79.48287835,861
loc1694583,212,25,Conlins Rd / Milner Ave,43.80112425,-79.18878578,861
loc1694584,412,1,Steinway Blvd / Goodmark Pl,43.75303665,-79.61952955,599
loc1694585,411,7,Weston Rd / Jubilee Cres,43.72597608,-79.53567824,301
loc1694586,222,21,Warden Ave / Ashtonbee Rd,43.73071146,-79.2887628,861
loc1694587,426,4,Boustead Ave / Roncesvalles Ave,43.65355765,-79.45177805,331
loc1694588,212,25,Bald Eagle Ave / Millcar Dr,43.80824477,-79.18463225,901
loc1694589,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1694590,421,5,Haverson Blvd / Cameron Ave / Blackthorn Ave,43.69016528,-79.46517325,321
loc1694591,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,543
loc1694592,423,4,Keele St / Vine Ave,43.6665815,-79.46505777,331
loc1694593,411,7,Fenmar Dr / Garyray Dr,43.76403915,-79.55967679,623
loc1694594,322,14,Don Mills Rd / Don Mills Rd N Dvp S Ramp / Don Mills Rd S Dvp S Ramp,43.70164216,-79.3371486,861
loc1694595,415,1,Kipling Ave / Belfield Rd,43.70483314,-79.56348867,896
loc1694596,125,16,Gateway Blvd / Sunny Glenway,43.71075277,-79.33123581,323
loc1694597,113,17,Don Mills Rd / Finch Ave E / Skymark Park Trl,43.79266049,-79.35473695,896
loc1694598,431,3,Willingdon Blvd / Tremayne Ave,43.65190782,-79.51200178,301
loc1694599,422,4,Fleur Pl / Baby Point Cres,43.65616418,-79.4951716,301
loc1694600,322,14,Pape Ave / Cosburn Ave,43.68943266,-79.34881566,848
loc1694601,412,1,Humberwood Blvd / Cinrickbar Dr / Westowanis Dr,43.72375215,-79.61692945,323
loc1694602,145,6,Barclay Rd / Charleswood Dr,43.7379618,-79.43620399,301
loc1694603,422,5,St Clair Ave W / Mould Ave,43.66820102,-79.48704086,837
loc1694604,415,1,Martin Grove Rd / Martin Gv S 401 X W Ramp,43.69105961,-79.57057905,999
loc1694605,114,18,Hendon Ave / Duplex Ave,43.78119785,-79.41789322,153
loc1694606,426,9,Lansdowne Ave / Dundas St W,43.65016841,-79.43973123,896
loc1694607,112,6,Finch Ave W / Torresdale Ave / Goldfinch Crt,43.7723125,-79.45094611,323
loc1694608,441,2,Bethwin Pl / Learmont Dr,43.6884208,-79.56071026,901
loc1694609,422,5,Symes Rd / Glen Scarlett Rd,43.67366274,-79.47802867,902
loc1694610,413,1,Lakeland Dr / Felan Cres,43.7361141,-79.57552614,302
loc1694611,141,6,Brisbane Rd / Alness St,43.7722115,-79.47250632,499
loc1694612,221,20,Brimley Rd / Stavely Ave,43.73265103,-79.24636249,627
loc1694613,141,6,Ceramic Rd / Ashwarren Rd,43.75735904,-79.48453969,836
loc1694614,116,15,Woodsworth Rd / Northey Dr,43.76453685,-79.36514417,898
loc1694615,143,6,Sheppard Ave W / Canyon Ave,43.75569167,-79.43699234,323
loc1694616,221,20,Danforth Rd / Wolfe Ave,43.72738999,-79.25263025,323
loc1694617,443,1,Maplebranch Path,43.69835952,-79.54596188,901
loc1694618,345,9,Dupont St / Campbell Ave,43.66598949,-79.450063,848
loc1694619,114,18,Yonge St / Hillcrest Ave,43.76747175,-79.41244857,405
loc1694620,115,17,Don Mills Rd / Leith Hill Rd,43.77712881,-79.34789712,846
loc1694621,132,18,HWY 401 / Yonge St / Yonge St N 401 C W Ramp,43.75380911,-79.40844173,896
loc1694622,313,13,Bloor St E / Sherbourne St N / Sherbourne St,43.67235855,-79.37685429,896
loc1694623,441,1,Blackfriar Ave / Bridesburg Dr,43.6959546,-79.56037757,502
loc1694624,221,20,Danforth Rd / Midland Ave,43.72482751,-79.25396106,909
loc1694625,331,10,Queen St W / Crawford St,43.64497329,-79.41507588,311
loc1694626,223,20,Glenda Rd / Lawndale Rd,43.74046498,-79.22323118,323
loc1694627,315,11,College St / Grace St,43.65495191,-79.41560903,848
loc1694628,244,22,Warden Ave / Bowater Dr,43.78094719,-79.30899758,302
loc1694629,224,19,Woodbine Ave / Mendel Ave,43.68430949,-79.31221331,301
loc1694630,342,9,St Clair Ave W / Hounslow Heath Rd / Silverthorn Ave,43.67419501,-79.46001799,331
loc1694631,115,17,404 401 C E Ramp / 404 S 401 C W,43.76838934,-79.33914525,901
loc1694632,332,10,University Ave / Armoury St,43.65310789,-79.38758202,896
loc1694633,345,9,Bloor St W / Westmoreland Ave,43.66094513,-79.43042089,501
loc1694634,212,25,Sheppard Ave E / Meadowvale Rd,43.80837622,-79.17081143,861
loc1694635,314,13,Yonge St / Wellesley St E / Wellesley St W,43.66493728,-79.38459589,848
loc1694636,212,25,Conlins Rd / Milner Ave,43.80112425,-79.18878578,861
loc1694637,311,12,Heath St E / Alvin Ave,43.69035049,-79.39328402,301
loc1694638,333,13,Adelaide St E / Yonge St / Adelaide St W,43.65040749,-79.37847007,323
loc1694639,421,5,Donald Ave / Silverthorn Ave,43.68628952,-79.46654924,856
loc1694640,323,14,Fairford Ave / Rhodes Ave,43.67486444,-79.32132429,331
loc1694641,225,20,Pharmacy Ave / Teesdale Pl / Prairie Drive Park Trl,43.69699828,-79.28539951,323
loc1694642,222,21,Warden Ave / Ashtonbee Rd,43.73071146,-79.2887628,896
loc1694643,332,10,King St W / York St,43.64792438,-79.38357858,896
loc1694644,225,20,Danforth Ave / August Ave,43.69281599,-79.28118908,334
loc1694645,132,8,Edgecombe Ave / Otter Cres,43.71892085,-79.41602256,301
loc1694646,213,23,Markham Rd / Rosebank Dr,43.79151179,-79.23782334,323
loc1694647,332,10,Adelaide St W / Peter St,43.64732078,-79.39285905,896
loc1694648,442,5,Jane St / Harding Ave,43.69955334,-79.50289397,323
loc1694649,134,15,Mount Pleasant Rd / Erskine Ave,43.71260605,-79.39177927,323
loc1694650,113,17,Silas Hill Dr / Clancy Dr,43.78672669,-79.36064628,302
loc1694651,214,25,Port Union Rd / Port Union N 2a W Ramp / Port Union Rd N 401 C W Ramp,43.79796295,-79.14499474,902
loc1694652,145,6,Cuffley Cres N / Keelegate Dr / Cuffley Cres S,43.73334968,-79.48242458,321
loc1694653,322,14,Don Mills Rd / Dvp N Don Mills Rd S Ramp,43.69840079,-79.33823539,323
loc1694654,142,7,Driftwood Ave / Venetian Cres,43.75418814,-79.51371439,301
loc1694655,233,21,Lawrence Ave E / Townley Ave,43.74264412,-79.30740611,323
loc1694656,333,14,Villiers St / Cherry St / Martin Goodman Trl,43.64688206,-79.3537354,848
loc1694657,113,17,Finch Ave E / Au Large Blvd / Finch E 404 S Ramp / Seneca Hill Dr,43.79363069,-79.35044133,138
loc1694658,423,4,Edna Ave / Dundas St W,43.65728697,-79.45271355,323
loc1694659,315,11,Spadina Ave / Classic Ave,43.66215637,-79.40174781,321
loc1694660,112,6,Finch Ave W / Torresdale Ave / Goldfinch Crt,43.7723125,-79.45094611,323
loc1694661,111,18,Maxome Ave / Winlock Pk,43.7847117,-79.39987723,301
loc1694662,245,21,Warden Ave / Metropolitan Rd,43.76720771,-79.30280827,903
loc1694663,225,20,Birchmount Rd / Rhydwen Ave,43.69575348,-79.26346132,161
loc1694664,311,12,Yonge St / Glen Elm Ave,43.69126132,-79.39517031,323
loc1694665,434,3,Horner Ave / Thirtieth St,43.60426497,-79.53373857,837
loc1694666,315,11,College St / Bathurst St,43.65648196,-79.40772294,302
loc1694667,314,11,Yonge St / Gould St,43.65741595,-79.38136996,144
loc1694668,426,4,Queen St W / West Lodge Ave,43.64084211,-79.43541374,891
loc1694669,223,20,Meadowcliffe Dr / Pine Ridge Dr,43.72653264,-79.22399929,861
loc1694670,413,1,Mount Olive Dr / Vange Cres,43.74602135,-79.59053678,301
loc1694671,223,20,Bluffers Park Rd / Brimley Rd S,43.70721537,-79.23538569,861
loc1694672,332,10,Paul Lane Gdns / Cameron St,43.65026197,-79.39816336,896
loc1694673,223,24,Service Rd / Kingsmere Cres,43.74198861,-79.21313186,848
loc1694674,231,24,Markham Rd / Tuxedo Crt,43.77954463,-79.2329791,323
loc1694675,116,17,Sheppard Ave E / Rean Dr / Hawksbury Dr,43.76780378,-79.38313955,842
loc1694676,326,14,Unwin Ave / Leslie St / Martin Goodman Trl,43.65234803,-79.3229205,861
loc1694677,132,8,Avenue Rd / Melrose Ave,43.72988657,-79.41866561,848
loc1694678,443,2,Benedict Rd / Princess Anne Cres,43.67093382,-79.53633378,301
loc1694679,411,7,Plunkett Rd / Satterly Rd / Elnathan Cres / San Antonioway,43.75877192,-79.56972602,504
loc1694680,214,25,Morningside Ave / Morningside Ave N 401 C W Ramp,43.79685454,-79.19718091,896
loc1694681,411,7,Wheatsheaf Cres / Checkers Crt,43.76112686,-79.52634302,896
loc1694682,415,1,Islington Ave / Bergamot Ave,43.71694765,-79.55598369,323
loc1694683,225,20,Pharmacy Ave / Dolphin Dr,43.70008427,-79.2867296,323
loc1694684,314,11,Yonge St / Gould St,43.65741595,-79.38136996,151
loc1694685,141,7,The Pond Rd / Passy Cres,43.76978948,-79.50338917,861
loc1694686,423,4,Glenlake Ave / High Park Ave,43.65722765,-79.4668502,323
loc1694687,234,24,Lawrence Ave E / Florist Lane,43.7679299,-79.18837002,323
loc1694688,334,10,Fort York Blvd / Dan Leckie Way / Canoe Landing Park Trl,43.63940409,-79.3980047,861
loc1694689,325,13,Dundas St E / Sherbourne St,43.6582947,-79.37103207,323
loc1694690,325,13,St David St / Parliament St,43.65817204,-79.36550104,896
loc1694691,112,6,Antibes Dr / Candle Liteway,43.77971925,-79.44903779,323
loc1694692,333,13,Queen St E / Victoria St,43.65268207,-79.37809183,906
loc1694693,423,4,Fairview Ave / Evelyn Cres,43.65763234,-79.47518204,134
loc1694694,221,20,Eppleworth Rd / Corvette Ave,43.72581778,-79.26254195,323
loc1694695,432,3,The West Mall / West Mall Cres,43.62716187,-79.55889998,861
loc1694696,243,23,Invergordon Ave / Tineta Cres,43.78757892,-79.25639239,861
loc1694697,145,7,HWY 401 / Weston Rd / Weston Rd N 401 C W Ramp,43.71357855,-79.53624807,901
loc1694698,212,25,Sheppard Ave E / Conlins Rd,43.80416334,-79.19015399,901
loc1694699,415,1,Burrard Rd / Hadrian Dr,43.71491466,-79.55281601,301
loc1694700,345,9,Concord Ave / Hallam St,43.66770574,-79.42933269,302
loc1694701,222,20,Comstock Rd / Birchmount Rd,43.72371938,-79.27533105,861
loc1694702,142,7,Jane St / Driftwood Ave / Milo Park Gt,43.76590873,-79.5196889,303
loc1694703,343,12,Davenport Rd / Christie St / Hillcrest Park Trl,43.67556172,-79.42309376,901
loc1694704,245,21,Pickwick Rd / Tower Dr,43.75383991,-79.30101136,301
loc1694705,242,23,Evansville Rd / Valdor Dr,43.81186693,-79.28908262,302
loc1694706,315,11,College St / Bathurst St,43.65648196,-79.40772294,848
loc1694707,114,18,Willowdale Ave / Norton Ave,43.77409075,-79.40394048,861
loc1694708,143,6,Bathurst St / Bainbridge Ave,43.75076348,-79.43733687,861
loc1694709,143,6,Bathurst St / Almore Ave / Timberlane Dr,43.74826341,-79.43672341,861
loc1694710,323,14,Boothroyd Ave / Boultbee Ave,43.67342773,-79.33577199,302
loc1694711,145,8,Caledonia Rd / Cartwright Ave,43.72138819,-79.46909611,603
loc1694712,113,22,Fairglen Ave / Altair Ave,43.78481536,-79.32460822,301
loc1694713,433,3,The Queensway / Dorchester Ave,43.62289023,-79.51796433,323
loc1694714,314,11,Yonge St / Gerrard St E / Gerrard St W,43.65909597,-79.38211785,323
loc1694715,145,6,Keele St / Keelegate Dr,43.73312239,-79.48360311,323
loc1694716,116,17,Provost Dr / Singer Crt,43.76947713,-79.3709217,323
loc1694717,331,10,Bathurst St / Browns Lane,43.6445419,-79.40295558,323
loc1694718,411,7,Wheatsheaf Cres / Checkers Crt,43.76112686,-79.52634302,653
loc1694719,131,8,Anne Rawson Lane / Fairlawn Ave,43.73073788,-79.40437724,301
loc1694720,435,3,Lake Shore Blvd W / Sixth St,43.60100674,-79.50414325,891
loc1694721,235,16,Concorde Pl / Concorde Gt,43.7293549,-79.32839948,323
loc1694722,312,11,Yonge St / Hayden St,43.66936831,-79.38642496,323
loc1694723,413,1,Avening Dr / Midhurst Dr,43.73829991,-79.59936003,902
loc1694724,331,10,King St W / Strachan Ave,43.64204257,-79.41197064,323
loc1694725,223,20,Harewood Ave / Randall Cres,43.72440052,-79.23617245,902
loc1694726,331,10,Stafford St / Richmond St W,43.64454741,-79.41161939,499
loc1694727,233,16,Roanoke Rd / Nordic Pl,43.74167436,-79.32633661,323
loc1694728,243,24,Progress Ave / Production Dr,43.78074208,-79.23876699,901
loc1694729,426,4,Westminster Ave / Roncesvalles Ave,43.64720481,-79.44939358,321
loc1694730,323,14,Danforth Ave / Byron Ave,43.68084478,-79.33536691,331
loc1694731,314,13,Yonge St / Wellesley St E / Wellesley St W,43.66493728,-79.38459589,896
loc1694732,442,5,Charlton Settlement Ave / Sidney Belsey Cres,43.69174977,-79.50619143,901
loc1694733,325,13,Richmond St E / Power St,43.65482602,-79.36303752,901
loc1694734,435,3,Horner Ave / Judson St,43.61208481,-79.51582542,891
loc1694735,344,11,Bathurst St / London St,43.66662054,-79.41178846,144
loc1694736,143,6,Bathurst St / Canyon Ave,43.75777653,-79.43904356,323
loc1694737,333,13,King St E / Toronto St,43.64958554,-79.37596165,898
loc1694738,215,25,Lawrence Ave E / East Ave,43.78070488,-79.13162419,861
loc1694739,312,11,Yorkville Ave / Hazelton Ave,43.67075334,-79.39308115,896
loc1694740,224,14,O'Connor Dr / Lankin Blvd,43.69752337,-79.33056873,898
loc1694741,331,10,Augusta Ave / Augusta Sq,43.65014934,-79.40050125,323
loc1694742,145,7,HWY 401 / Weston Rd / Weston Rd N 401 C W Ramp,43.71357855,-79.53624807,901
loc1694743,315,11,College St / Bathurst St,43.65648196,-79.40772294,896
loc1694744,325,13,Carlton St / Parliament St,43.66428591,-79.36798185,407
loc1694745,325,13,Gould St / Mutual St,43.6585138,-79.37637033,896
loc1694746,212,25,Conlins Rd / Milner Ave,43.80112425,-79.18878578,223
loc1694747,443,2,Kipling Ave / Widdicombe Hill Blvd / Widdicombe Hill,43.67893707,-79.55171226,901
loc1694748,141,6,Petrolia Rd / Limestone Cres,43.78005107,-79.4889733,603
loc1694749,411,7,Finch Ave W / Milady Rd,43.74731048,-79.56441568,303
loc1694750,232,21,Gage Ave / Seminole Ave,43.74746543,-79.24691276,301
loc1694751,313,11,Mount Pleasant Rd / Mount Pleasant Bloor Ramp,43.6724289,-79.37956802,151
loc1694752,313,14,DVP / DVP / Lake Shore Blvd E / Don Roadway,43.65089307,-79.34696208,901
loc1694753,442,5,Limerick Ave / Snowberry Ave,43.71354299,-79.52068168,896
loc1694754,211,23,Markham Rd / Nashdene Rd,43.82023895,-79.24618743,861
loc1694755,325,13,Dundas St E / Dalhousie St,43.6566492,-79.37656173,850
loc1694756,345,9,Bloor St W / Emerson Ave,43.65878179,-79.44074751,334
loc1694757,233,16,Victoria Park Ave / Janet Blvd,43.74091911,-79.30934835,891
loc1694758,331,9,Queen St W / Lisgar St,43.64324669,-79.42361434,321
loc1694759,422,2,Bearwood Dr / Edenbridge Dr,43.6729354,-79.51460689,861
loc1694760,325,13,Gerrard St E / Parliament St,43.66233433,-79.36719141,898
loc1694761,334,10,Bay St / Lake Shore Blvd W,43.643007,-79.37782375,162
loc1694762,434,3,Lanor Ave / North Carson St,43.61058065,-79.53775921,301
loc1694763,146,7,Chalkfarm Dr / Marlington Cres,43.72477238,-79.51042617,323
loc1694764,115,17,Caracas Rd / Talara Dr,43.76614582,-79.37792108,896
loc1694765,345,9,Bloor St W / Lansdowne Ave,43.65833841,-79.44273403,144
loc1694766,141,7,The Pond Rd / Hoover Rd,43.76986723,-79.50737865,861
loc1694767,212,25,Meadowvale Rd / Old Finch Ave,43.82739198,-79.17918346,864
loc1694768,415,1,Kipling Ave / Belfield Rd,43.70483314,-79.56348867,151
loc1694769,223,20,Kingston Rd / Midland Ave,43.71112109,-79.24818729,323
loc1694770,142,7,Firgrove Cres / Needle Firway,43.75287166,-79.51923919,323
loc1694771,323,14,Torbrick Rd / Greenwood Ave,43.67637686,-79.33027142,144
loc1694772,142,7,Gosford Blvd / Shoreham Dr,43.76826163,-79.52296389,301
loc1694773,333,13,Queen St E / Jarvis St,43.65372907,-79.37325453,233
loc1694774,214,24,Ellesmere Rd / Mornelle Crt,43.78483026,-79.19543305,323
loc1694775,324,14,Broadview Ave / Langley Ave,43.66775833,-79.35338409,861
loc1694776,322,14,Todmorden Mills Rd / Pottery Rd,43.68664327,-79.35978023,862
loc1694777,112,18,Laconia Dr / Lissom Cres,43.7856059,-79.44337382,301
loc1694778,211,23,Tapscott Rd / Melford Dr,43.80804775,-79.23419673,404
loc1694779,232,21,Progress Ave / Schick Crt,43.77466685,-79.266008,633
loc1694780,232,21,Progress Ave / Schick Crt,43.77466685,-79.266008,633
loc1694781,423,5,Tarragona Blvd / Viella St,43.67200639,-79.47323783,502
loc1694782,331,10,Andrews Ave / Markham St,43.65137938,-79.40699749,303
loc1694783,332,10,Richmond St W / Peter St,43.64839338,-79.39327799,332
loc1694784,415,1,Pylon Pl / Norfield Cres,43.71810328,-79.54895315,301
loc1694785,413,1,Kipling Ave / Mount Olive Dr / Panorama Crt / Kipling Ave Bicycle Trl,43.74681421,-79.58380727,891
loc1694786,426,9,Queen St W / Lisgar St,43.64324669,-79.42361434,896
loc1694787,442,5,Jane St / Denison Rd E / Trethewey Dr,43.69759371,-79.50237957,331
loc1694788,213,24,Neilson Rd / Livonia Pl / Purpledusk Trl,43.78554174,-79.2062925,323
loc1694789,211,0,Markham Rd / Steeles Ave E,43.83659898,-79.25118915,902
loc1694790,142,7,Torbarrie Rd / Oakdale Rd,43.73784168,-79.52521307,902
loc1694791,442,2,Royal York Rd / Royaleigh Ave,43.69859429,-79.53375974,906
loc1694792,332,13,Yonge St / Temperance St,43.65105548,-79.37873955,151
loc1694793,142,7,Shoreham Dr / Shoreham Crt,43.76916329,-79.51876265,303
loc1694794,214,25,Ellesmere Rd / Bobmar Rd,43.78864362,-79.17982354,301
loc1694795,111,18,Finch Ave E / Estelle Ave,43.78398159,-79.39633854,902
loc1694796,222,21,Warden Ave / Wayne Ave,43.73787291,-79.29169009,896
loc1694797,235,19,Glenburn Ave / Yardley Ave,43.71322511,-79.30065464,301
loc1694798,211,23,Markham Rd / Finch Ave E,43.81297109,-79.24307638,498
loc1694799,242,23,Placentia Blvd / Buckhurst Cres,43.80552362,-79.25808397,301
